Unnamed: 0,composition,energy,material_id,prototype_id,location,elements,spg,nsites,stress,total_energy,total_mag,band_gap_ind,band_gap,dos_ef,energy_corrected,e_above_hull,e_form,e_phase_separation,decomposition,volume,lattice_params,lattice_matrix,source,Conditions,ultimate_tensile_strength_mpa,UTS (Ksi),yield_strength_mpa,YS (ksi),elongation_percent,Reduction (%),Hardness (HB),C (Min),carbon,Mn (Min),manganese,P (Min),P (Max),S (Min),S(Max),Si (Min),silicon,Ni (Min),nickel,Cr (Min),chromium,Mo (Min),molybdenum,Ti (Min),Ti (Max),N
700122.0,"{'Ac': 12.0, 'Cd': 1.0, 'In': 4.0, 'N': 3.0}",-94.59272939,Ac12CdIn4N3,AB3C4D12_9_spg229,cgat_comp/quaternaries/AB3C4D12/runs/batch-000/N/N3CdIn4Ac12/xxx_02p-00_agm004705630_spg229,"Ac,Cd,In,N",229.0,20.0,"[0.00708711, 0.0, 0.0, 0.0, 0.00708711, 0.0, 0.0, 0.0, 0.00708711]",-94.59272939,-1.28e-05,0.0,0.0,15.766633,-94.59273,0.16544406,-0.47826037,0.16544406, Ac5In3  Ac3InN  AcCd  Ac ,679.0375018281557,"[9.59044039, 9.590440386582957, 9.590440392281057, 109.471220666231, 109.47122060855041, 109.47122062058605]","[9.59044039, 0.0, 0.0, -3.19681346, 9.04195391, -0.0, -3.19681346, -4.52097696, 7.83056179]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700123.0,"{'Ac': 12.0, 'Cd': 1.0, 'In': 6.0}",-68.52641265,Ac12CdIn6,AB6C12_39_spg148,cgat_comp/ternaries/AB6C12/runs/batch-000/Cd/CdIn6Ac12/xxx_02p-00_agm003689321_spg148,"Ac,Cd,In",148.0,19.0,"[1.2616082, 0.01602509, 0.01919766, 0.01602508, 1.2665241, 0.02236662, 0.01919766, 0.02236662, 1.2746483]",-68.52641265,-0.0019284,0.0,0.0001,23.439827,-68.52641,0.21311817,-0.09891742,0.21311817, Ac5In3  AcCd  Ac ,768.6487986258007,"[9.78932394388781, 9.78932394323736, 9.789323939233856, 107.57687942935289, 107.57687938753388, 107.57687939732534]","[9.705416, -0.81959196, -0.9818516, -2.28149267, 9.46898212, -0.98185135, -2.28149237, -2.65809847, 9.14112511]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700124.0,"{'Ac': 12.0, 'Cd': 1.0, 'Ni': 5.0}",-82.34409901,Ac12CdNi5,AB5C12_7_spg71,cgat_comp_2/ternaries/AB5C12/runs/batch-001/Ni/Ni5CdAc12/xxx_02a-00_agm006080198_spg71,"Ac,Cd,Ni",71.0,18.0,"[-1.2224079, -0.04050408, -0.00630785, -0.04050408, -1.2193862, 0.05877038, -0.00630785, 0.05877038, -1.2176027]",-82.34409901,-5e-07,0.0,0.0077,16.992617,-82.3441,0.018140139,-0.17895041,0.018140139, Ac12CdNi6  AcCd  Ac ,598.1469174370883,"[9.19757492445754, 9.197575538599471, 9.197574826706637, 107.61367786550166, 111.76225332891445, 109.06535899808192]","[8.5685581, 0.09660505, -3.34153618, -4.37850973, 7.61096878, -2.738102, -0.07277156, -0.09660504, 9.19677957]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700125.0,"{'Ac': 12.0, 'Cd': 1.0, 'Ni': 6.0}",-89.04340221,Ac12CdNi6,AB6C12_0_spg204,cgat_comp_2/ternaries/AB6C12/runs/batch-001/Ni/Ni6CdAc12/xxx_02a-00_agm006128480_spg204,"Ac,Cd,Ni",204.0,19.0,"[-1.6658349, 0.0, 0.0, 0.0, -1.665835, 0.0, 0.0, 0.0, -1.6658349]",-89.04340221,-2.58e-05,0.0,0.0,16.92153,-89.0434,0.0,-0.21784645,-0.016051602, Ac12CdNi6 ,610.8349708633285,"[9.257958963960359, 9.25795927139959, 9.25795919, 109.47122047826296, 109.47122115096336, 109.47121947626177]","[8.72848739, 0.0, -3.0859864, -4.3642437, 7.55909219, -3.0859864, 0.0, 0.0, 9.25795919]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700126.0,"{'Ac': 12.0, 'Cd': 1.0, 'Os': 6.0}",-117.74424071,Ac12CdOs6,AB6C12_0_spg204,cgat_comp_2/ternaries/AB6C12/runs/batch-001/Cd/CdOs6Ac12/xxx_02a-00_agm006128588_spg204,"Ac,Cd,Os",148.0,19.0,"[1.4120129, 0.00408229, 0.00921599, 0.00408234, 1.4205446, 0.00331999, 0.00921606, 0.00331986, 1.5018197]",-117.74424071,-5.3e-06,0.0,0.0004,18.594246,-117.74424,0.07319156,-0.007862977,0.07319156, Ac4CdOs  Ac5Os2  Os ,640.9364655803566,"[9.436795142342392, 9.436836241714818, 9.320729714615373, 109.22230833317634, 109.22202802489153, 109.71717729207428]","[8.90913916, 0.00019345, -3.11132479, -4.4563418, 7.71771415, -3.10351161, 0.00465681, -0.00144042, 9.32072844]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700127.0,"{'Ac': 12.0, 'Cd': 1.0, 'Pb': 6.0}",-76.54106208,Ac12CdPb6,AB6C12_37_spg148,cgat_comp/ternaries/AB6C12/runs/batch-000/Cd/CdPb6Ac12/xxx_02p-00_agm003689340_spg148,"Ac,Cd,Pb",148.0,19.0,"[1.4752289, 0.01727411, 0.02069394, 0.01727408, 1.4805278, 0.0241099, 0.02069396, 0.02410988, 1.4892853]",-76.54106208,0.0002803,0.0,0.0,20.857018,-76.54106,0.22826988,-0.21445753,0.22826988, Ac5Pb3  AcCd  Ac ,858.4262340710958,"[9.704418617611289, 9.704418620976163, 9.704418619690808, 100.7676972246662, 100.76769725589827, 100.76769726709426]","[9.70052489, -0.17614749, -0.21102044, -1.64474372, 9.56169594, -0.21102042, -1.6447437, -1.91624145, 9.37008952]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700128.0,"{'Ac': 12.0, 'Cd': 1.0, 'Pb': 7.0}",-82.51779849,Ac12CdPb7,AB7C12_21_spg148,cgat_comp/ternaries/AB7C12/runs/batch-000/Cd/CdPb7Ac12/xxx_02p-00_agm003702479_spg148,"Ac,Cd,Pb",148.0,20.0,"[1.8317963, 0.0253832, 0.03809916, 0.02538327, 1.846492, 0.05069213, 0.03809911, 0.05069216, 1.8888055]",-82.51779849,-0.004391,0.0,0.0005,20.837164,-82.5178,0.1685543,-0.31715465,0.1685543, Ac5Pb3  AcCd  Ac4Pb3 ,785.5271780439219,"[9.87976623009505, 9.879766231622808, 9.879766225989469, 107.7752218113582, 107.7752217971252, 107.77522178392785]","[9.87636203, -0.14378878, -0.21582076, -2.88434941, 9.44689, -0.21582076, -2.8843494, -3.83772111, 8.63494099]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700129.0,"{'Ac': 12.0, 'Cd': 1.0, 'Pd': 6.0}",-91.47072758,Ac12CdPd6,AB6C12_0_spg204,cgat_comp_2/ternaries/AB6C12/runs/batch-001/Pd/Pd6CdAc12/xxx_02a-00_agm006128535_spg204,"Ac,Cd,Pd",204.0,19.0,"[2.0170922, 1.3e-07, -1.5e-07, 1.3e-07, 2.0170922, 0.0, -1.5e-07, 0.0, 2.017092]",-91.47072758,-2.41e-05,0.0,0.0,15.588558,-91.470726,0.026607733,-0.531441,0.026607733, Ac7Pd3  AcCd  AcPd ,653.4558897584142,"[9.46846125866828, 9.468460610039564, 9.46846056, 109.47121834521502, 109.4712234399941, 109.47121832164049]","[8.92695073, 0.0, -3.15615419, -4.46347486, 7.73096602, -3.15615318, -0.0, 0.0, 9.46846056]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700130.0,"{'Ac': 12.0, 'Cd': 1.0, 'Pd': 7.0}",-96.28768772,Ac12CdPd7,AB7C12_45_spg148,cgat_comp/ternaries/AB7C12/runs/batch-000/Pd/Pd7CdAc12/xxx_02p-00_agm003702466_spg148,"Ac,Cd,Pd",148.0,20.0,"[2.0518463, 0.00588996, 0.00884044, 0.00588984, 2.0552564, 0.01176258, 0.00884052, 0.01176252, 2.0650747]",-96.28768772,3.27e-05,0.0,0.0064,21.036886,-96.28769,0.123362504,-0.48607525,0.123362504, Ac7Pd3  AcCd  AcPd ,696.9984311561938,"[9.808702923079876, 9.808702920275287, 9.808702925893087, 110.5142819618374, 110.5142819176729, 110.5142818953208]","[9.78216739, -0.39976734, -0.60003355, -3.10404121, 9.28523241, -0.60003353, -3.10404118, -4.13002823, 8.33777238]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700131.0,"{'Ac': 12.0, 'Cd': 1.0, 'Pt': 6.0}",-100.7682058,Ac12CdPt6,AB6C12_0_spg204,cgat_comp_2/ternaries/AB6C12/runs/batch-001/Cd/CdPt6Ac12/xxx_02a-00_agm006127304_spg204,"Ac,Cd,Pt",204.0,19.0,"[1.4374287, 0.0, -5e-08, 0.0, 1.4374287, -9e-08, -5e-08, -9e-08, 1.4374287]",-100.7682058,-8.7e-06,0.0,0.0,16.974506,-100.7682,0.059204265,-0.7530029,0.059204265, Ac6Pt5  Ac7Pt3  AcCd ,659.8273350706091,"[9.499135355203252, 9.499135231525498, 9.49913494, 109.47122216665355, 109.47122190290797, 109.4712195996605]","[8.95587063, 0.0, -3.16637865, -4.47793531, 7.75601133, -3.16637865, -0.0, -0.0, 9.49913494]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700132.0,"{'Ac': 12.0, 'Cd': 1.0, 'Rh': 6.0}",-103.98701223,Ac12CdRh6,AB6C12_0_spg204,cgat_comp_2/ternaries/AB6C12/runs/batch-001/Rh/Rh6CdAc12/xxx_02a-00_agm006128561_spg204,"Ac,Cd,Rh",204.0,19.0,"[2.5638077, 8.9e-07, 1.03e-06, 8.9e-07, 2.56381, 7.8e-07, 1.03e-06, 7.8e-07, 2.5638096]",-103.98701223,-2.4e-06,0.0,0.0001,17.006369,-103.987015,0.041156676,-0.5085259,0.041156676, Ac8Rh5  Ac11Cd9Rh4  Ac2Rh ,630.4954701400899,"[9.3562351039588, 9.356237820634833, 9.356239500000264, 109.47122077340006, 109.47120718379438, 109.47120548659365]","[8.82114312, 1e-06, -3.11874484, -4.41057106, 7.63933724, -3.11874584, 1.99e-06, 1e-06, 9.3562395]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700133.0,"{'Ac': 12.0, 'Cd': 1.0, 'Ru': 6.0}",-108.58463225,Ac12CdRu6,AB6C12_0_spg204,cgat_comp_2/ternaries/AB6C12/runs/batch-001/Ru/Ru6CdAc12/xxx_02a-00_agm006127807_spg204,"Ac,Cd,Ru",204.0,19.0,"[1.3010436, 2.2e-07, -5e-08, 2.2e-07, 1.3010434, 8e-08, -5e-08, 8e-08, 1.3010436]",-108.58463225,-0.0001005,0.0,0.0,19.091827,-108.58463,0.054728888,-0.14280178,0.054728888, Ac2Ru  AcCd2  Ru ,625.395761458581,"[9.330944873553713, 9.330943476447635, 9.33094478, 109.47121933666702, 109.47122247581736, 109.47121585715236]","[8.79729909, 9.7e-07, -3.11031525, -4.39864908, 7.61868345, -3.11031428, 1e-08, -1e-08, 9.33094478]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700134.0,"{'Ac': 12.0, 'Cd': 1.0, 'Si': 5.0}",-83.62564398,Ac12CdSi5,AB5C12_7_spg71,cgat_comp_2/ternaries/AB5C12/runs/batch-001/Si/Si5CdAc12/xxx_02a-00_agm006079170_spg71,"Ac,Cd,Si",71.0,18.0,"[0.45836797, 0.00029479, -0.00152083, 0.00029479, 0.46061927, -0.00042778, -0.00152083, -0.00042778, 0.45952645]",-83.62564398,3.1e-06,0.0,0.0007,15.542781,-83.62564,0.011959881,-0.34967828,0.011959881, Ac5Si3  Ac5CdSi2  Ac ,629.7497951065582,"[9.356892557079481, 9.356892704493225, 9.356892007237953, 107.01851553737372, 110.9919306541362, 110.43122734702293]","[8.73999127, 0.00532947, -3.34125164, -4.54898158, 7.70401259, -2.73978059, -0.01148574, -0.00532946, 9.35688344]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700135.0,"{'Ac': 12.0, 'Cd': 1.0, 'Si': 6.0}",-90.389644,Ac12CdSi6,AB6C12_0_spg204,cgat_comp/ternaries/AB6C12/runs/batch-000/Si/Si6CdAc12/xxx_02p-00_agm003694077_spg204,"Ac,Cd,Si",204.0,19.0,"[0.502145, 0.0, 0.0, 0.0, 0.502145, 0.0, 0.0, 0.0, 0.502145]",-90.389644,1.3e-06,0.0,0.0,11.589664,-90.38964,0.0020766992,-0.40185225,0.0020766992, Ac5Si3  Ac5CdSi2  Ac ,665.2604149453873,"[9.52513613, 9.525136122437722, 9.525136123980085, 109.47122065766187, 109.47122060475922, 109.47122060803939]","[9.52513613, -0.0, -0.0, -3.17504537, 8.98038446, 0.0, -3.17504537, -4.49019223, 7.77724108]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700136.0,"{'Ac': 12.0, 'Cd': 1.0, 'Si': 7.0}",-93.31179147,Ac12CdSi7,AB7C12_45_spg148,cgat_comp/ternaries/AB7C12/runs/batch-000/Si/Si7CdAc12/xxx_02p-00_agm003701815_spg148,"Ac,Cd,Si",148.0,20.0,"[0.35983527, -0.01331975, -0.01999235, -0.01331973, 0.35212374, -0.02660049, -0.01999236, -0.02660048, 0.32991993]",-93.31179147,6.72e-05,0.0,0.0,20.960361,-93.31179,0.18453541,-0.2567162,0.18453541, Ac5Si4  Ac5Si3  Ac5CdSi2 ,707.8144962329409,"[9.800272573780706, 9.800272574243238, 9.800272575827861, 110.07906197609095, 110.07906198453408, 110.07906198035134]","[9.77911012, -0.3569021, -0.53569457, -3.06201623, 9.29421489, -0.53569461, -3.06201629, -4.07411264, 8.37084255]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700137.0,"{'Ac': 12.0, 'Cd': 1.0, 'Sn': 6.0}",-80.46946298,Ac12CdSn6,AB6C12_37_spg148,cgat_comp/ternaries/AB6C12/runs/batch-000/Cd/CdSn6Ac12/xxx_02p-00_agm003688991_spg148,"Ac,Cd,Sn",148.0,19.0,"[0.9652441, 0.01239122, 0.01484444, 0.01239128, 0.96904516, 0.01729476, 0.01484439, 0.01729481, 0.9753272]",-80.46946298,0.4774292,0.0,0.0053,19.440536,-80.46946,0.21955,-0.32821476,0.21955, Ac5Sn3  AcCd  Ac ,841.1506581940475,"[9.648358522976023, 9.648358527456107, 9.64835852093925, 100.99256905116297, 100.99256906572326, 100.99256911275322]","[9.64357306, -0.1947096, -0.23325736, -1.65445716, 9.50258832, -0.23325737, -1.65445717, -1.92755829, 9.30795964]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700138.0,"{'Ac': 12.0, 'Cd': 1.0, 'Sn': 7.0}",-87.04288378,Ac12CdSn7,AB7C12_21_spg148,cgat_comp/ternaries/AB7C12/runs/batch-000/Cd/CdSn7Ac12/xxx_02p-00_agm003702389_spg148,"Ac,Cd,Sn",148.0,20.0,"[1.3845191, 0.01974172, 0.0296314, 0.01974165, 1.3959486, 0.03942559, 0.02963144, 0.03942556, 1.4288578]",-87.04288378,0.0006213,0.0,0.0001,18.779488,-87.042885,0.16076626,-0.44033313,0.16076626, Ac5Sn3  AcCd  Ac4Sn3 ,759.8430526156694,"[9.771648032428585, 9.771648035750506, 9.771648035899243, 107.78296602102013, 107.78296599055086, 107.7829660744229]","[9.76824826, -0.14290677, -0.21449675, -2.85343983, 9.34328516, -0.21449683, -2.85343994, -3.79659494, 8.53983915]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700139.0,"{'Ac': 12.0, 'Ce': 2.0, 'Sn': 5.0}",-85.0330671,Ac12Ce2Sn5,A2B5C12_78_spg12,cgat_comp/ternaries/A2B5C12/runs/batch-000/Sn/Sn5Ce2Ac12/xxx_02p-00_agm003369922_spg12,"Ac,Ce,Sn",12.0,19.0,"[0.711345, 0.0, 0.0, 0.0, 0.6893945, -0.0054515, 0.0, -0.00545125, 0.6820237]",-85.0330671,1.6792084,0.0,0.0002,28.97283,-85.033066,0.22802658,-0.2026257,0.22802658, Ce3Sn  Ac5Sn3  Ac ,788.3071405842888,"[8.3765712, 9.980552603333512, 10.422719627759166, 94.23675295789684, 90.0, 114.81215540175117]","[8.3765712, 0.0, 0.0, -4.1882856, 8.99718918, 1.05843321, 0.0, -2.05620431, 10.21788179]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700140.0,"{'Ac': 12.0, 'Ce': 1.0, 'Co': 7.0}",-105.67448508,Ac12CeCo7,AB7C12_6_spg148,cgat_comp_2/ternaries/AB7C12/runs/batch-001/Co/Co7CeAc12/xxx_02a-00_agm005809001_spg148,"Ac,Ce,Co",148.0,20.0,"[1.2770805, -0.00711369, -0.00356254, -0.00711398, 1.2711426, -0.00534649, -0.00356195, -0.00534688, 1.2791427]",-105.67448508,1.45e-05,0.0,0.0,17.443855,-105.674484,0.032656644,-0.034914386,0.032656644, CeCo2  AcCo  Ac ,631.7595143721056,"[9.349434936467837, 9.349434939782904, 9.349434470760938, 109.35734533708938, 109.35734906682457, 109.35734289808471]","[8.89172879, -0.41229093, -2.85991415, -3.80520869, 8.04693811, -2.85991391, -0.27468575, -0.41229108, 9.33629952]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700141.0,"{'Ac': 12.0, 'Ce': 1.0, 'Ge': 7.0}",-95.58893114,Ac12CeGe7,AB7C12_6_spg148,cgat_comp/ternaries/AB7C12/runs/batch-000/Ge/Ge7CeAc12/xxx_02p-00_agm003701659_spg148,"Ac,Ce,Ge",148.0,20.0,"[0.90635914, -0.00051855, -0.00077829, -0.00051853, 0.90605897, -0.00103556, -0.00077831, -0.00103555, 0.9051946]",-95.58893114,0.6591646,0.0,0.0,26.31583,-95.58893,0.1802177,-0.40161476,0.1802177, AcCeGe  Ac4Ge3  Ac ,801.7659611542085,"[9.912819532271161, 9.912819526207274, 9.912819527207043, 107.41894528428504, 107.41894532477728, 107.41894535232925]","[9.91075474, -0.11217491, -0.16836969, -2.86354554, 9.48871696, -0.16836969, -2.86354554, -3.81004088, 8.69181721]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700142.0,"{'Ac': 12.0, 'Ce': 1.0, 'In': 6.0}",-74.56144891,Ac12CeIn6,AB6C12_24_spg148,cgat_comp/ternaries/AB6C12/runs/batch-000/In/In6CeAc12/xxx_02p-00_agm003693229_spg148,"Ac,Ce,In",148.0,19.0,"[0.4135441, 0.00123267, 0.0014766, 0.00123256, 0.4139222, 0.00172044, 0.00147669, 0.00172036, 0.4145471]",-74.56144891,0.8916142,0.0,0.0025,25.84039,-74.56145,0.12855807,-0.15240566,0.12855807, Ac5In3  Ac  Ce ,714.3813769282874,"[8.9437857392498, 8.943785744752041, 8.943785743332068, 88.19446317371893, 88.19446316418035, 88.19446317636569]","[8.86273663, 0.76984123, 0.92225119, -0.5826777, 8.87700642, 0.92225114, -0.58267776, -0.67886028, 8.89892908]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700143.0,"{'Ac': 12.0, 'Ce': 1.0, 'Ir': 7.0}",-128.80654039,Ac12CeIr7,AB7C12_6_spg148,cgat_comp_2/ternaries/AB7C12/runs/batch-001/Ce/CeIr7Ac12/xxx_02a-00_agm005799176_spg148,"Ac,Ce,Ir",148.0,20.0,"[0.21910672, 0.03576858, 0.01791061, 0.03576868, 0.2489634, 0.0268829, 0.01791042, 0.02688302, 0.20873725]",-128.80654039,-1.64e-05,0.0,0.0,16.037552,-128.80653,0.03884883,-0.5772222,0.03884883, Ac2Ir  CeIr ,726.133222573086,"[9.578748011337623, 9.578748245841744, 9.578745869198737, 107.28670389095957, 107.28671894489656, 107.28671939764085]","[9.17249857, -0.14554337, -2.75617499, -3.66718092, 8.40878748, -2.75617401, -0.09696739, -0.14554233, 9.57714922]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700144.0,"{'Ac': 12.0, 'Ce': 1.0, 'Pb': 6.0}",-79.62498169,Ac12CePb6,AB6C12_44_spg148,cgat_comp/ternaries/AB6C12/runs/batch-000/Ce/CePb6Ac12/xxx_02p-00_agm003693424_spg148,"Ac,Ce,Pb",148.0,19.0,"[0.6995442, -0.00505209, -0.0060522, -0.00505201, 0.6979945, -0.00705131, -0.00605227, -0.00705125, 0.6954332]",-79.62498169,1.2474669,0.0,0.0,24.555073,-79.624985,0.2990317,-0.11262383,0.2990317, Ac5Pb3  Ac  Ce ,825.9792703208691,"[9.55000832820228, 9.55000833039452, 9.550008326629857, 99.98778646495316, 99.98778646572367, 99.98778650453193]","[9.54855736, -0.10667603, -0.12779529, -1.55303644, 9.42201705, -0.12779529, -1.55303644, -1.80939606, 9.24753063]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700145.0,"{'Ac': 12.0, 'Ce': 1.0, 'Pb': 7.0}",-86.25534724,Ac12CePb7,AB7C12_22_spg148,cgat_comp/ternaries/AB7C12/runs/batch-000/Ce/CePb7Ac12/xxx_02p-00_agm003703649_spg148,"Ac,Ce,Pb",166.0,20.0,"[0.8837415, 0.01300237, 0.01951599, 0.01300237, 0.89126927, 0.02596666, 0.01951599, 0.02596666, 0.912944]",-86.25534724,1.4411762,0.0,0.0,29.535738,-86.25535,0.20315744,-0.2530941,0.20315744, Ac5Pb3  Ac  Ce ,808.0872210373959,"[10.337018130100299, 10.337018127005008, 10.337018123389258, 110.7341478979331, 110.73414789393594, 110.73414792222789]","[10.30591762, -0.44425874, -0.66681332, -3.29241263, 9.77595637, -0.66681323, -3.2924125, -4.38066252, 8.7649164]",Alexandria,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,Ferritic stainless steels(b),-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,405,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,483.0,70.0,276.0,40.0,30.0,60,150.0,-1.0,0.08,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,405,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Cold drawn bar,586.0,85.0,483.0,70.0,20.0,60,185.0,-1.0,0.08,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0
