Material_ID,Formula,Density_(g/cm3),Energy_Above_Hull_(eV),Bulk_Modulus_(GPa),Shear_Modulus_(GPa),Source_DB,Ultimate_Tensile_Strength_(MPa),Yield_Strength_(MPa),Elongation_(%),Hardness_(HB),C_Wt_%,Mn_Wt_%,P_Wt_%,S_Wt_%,Si_Wt_%,Ni_Wt_%,Cr_Wt_%,Mo_Wt_%,Ti_Wt_%
mp-16421,Zr2CuSb3,7.565332201787661,0.05035203888888873,95.97,46.996,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-16565,CdCu2SnSe4,5.518356399991218,0.005657399812500241,49.675,20.463,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-16566,Cu2SnHgSe4,6.197905266587009,0.0,49.545,20.154,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-16753,LuCuPb,11.601922708215309,0.0,72.224,45.561,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-16750,HoCuPb,10.954842126079654,0.0,69.964,45.797,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-16775,CdCu2,9.244098407387412,0.012524586666666337,100.935,30.995,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-16751,ErCuPb,11.120466394835171,0.0,71.734,46.03,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19724,Cu3Ge,8.859058027026515,0.01263984624999992,123.646,44.057,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19735,La2CuO4,6.998499452190183,0.07048389714285541,142.568,50.382,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19722,MnCu2SnS4,4.33696162234409,0.0,64.725,23.957,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19782,TbInCu,8.903154472968422,0.0,76.971,43.513,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19928,Hf2CuSb3,9.92290443814315,0.03441894843749349,101.457,49.807,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19953,ZrCuSi2,5.590178800923164,0.017379765937500125,128.949,89.065,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19946,YInCu2,7.49270593016337,0.024965638055554962,84.23,39.817,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19955,Co2CuGe2,8.633833211989522,0.0,157.602,75.992,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19949,Sc2Cu2Ge4O13,4.346798252627012,0.03682531341270234,70.626,35.69,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19943,YCuSb2,7.200866845075229,0.0019764087499964944,74.523,35.383,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19968,CaIn2Cu,6.250267644441129,0.03757346375000026,45.357,32.042,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19970,Li3CuO3,3.3129160602412457,0.0,81.806,35.049,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20010,DyCuGe,8.87822640012276,0.0,83.761,54.767,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20083,ScCuSi,4.9139702049597895,0.009264118888889783,110.432,61.217,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20203,MnCuP,6.589161206057883,0.254725870833334,104.956,25.421,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20290,TbCuPb,10.606853670788826,0.0,69.232,45.363,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20401,HfCuSi2,8.2419390723173,0.0,139.708,88.21,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20491,LaInCu2,7.75923824413437,0.030221376500001895,70.523,26.891,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20474,MnCu2GeS4,4.126748139825606,0.0,70.597,27.746,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20525,CuSO4,3.9386550734461534,0.0,63.477,28.551,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20545,Cu3AsS4,4.495575810666242,0.03570511959960854,71.506,26.458,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20663,TmCuPb,11.267945026749965,0.0,68.88,45.973,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20674,Ba2YCu3O7,6.1982851947478474,0.03137591266026263,107.52,55.659,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20683,Cu3Se2,6.7012555120445025,0.0,73.545,16.086,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20766,CeCuGe,7.227443372127021,0.0,81.668,43.907,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20826,CuTe,6.705417535534191,0.0,12.527,9.402,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20865,YCuPb,8.888407554210298,0.0,66.035,45.214,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20900,Cu3Sb,8.716778139422885,0.06300208625000003,90.479,25.292,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20897,Ba4Y2Cu6O13,6.0495939256107665,0.02237455036999858,93.404,48.754,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20930,InCuO2,6.362465195852408,0.005296762499997776,121.57,33.594,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21067,ScInCu2,7.384023809829977,0.010323330000009179,94.727,47.368,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21388,U(CuGe)2,10.060489409830739,0.08276264560000612,97.198,40.432,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21609,SrCuN,5.1342764809124475,0.0,67.221,34.378,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21855,VCu3Se4,5.34142081998661,0.0,35.323,20.988,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21859,CuAs2,6.474916074572983,0.08453640666666828,82.504,23.8,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21861,Cu3TeO6,6.326545330167004,0.018158695750001286,147.302,62.89,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22221,MnCu2Sn,8.209805470767565,0.09683388051724151,103.969,30.817,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22229,TbInCu4,9.480349709185727,0.0,103.672,50.032,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22271,Cu(AsO2)2,4.133576872355669,0.025737220357142654,19.387,11.732,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22306,Eu2CuO4,7.889216685755788,0.21239609285714245,134.635,52.259,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22414,CuSeO3,5.140191664120872,0.028767922499999266,27.12,28.384,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22400,MnCu2SnSe4,5.310777273858241,0.0,50.85,19.337,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22489,HfCuSi,10.017605332202457,0.0,153.001,87.244,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22522,ZrCuSi,6.560026264309135,0.0,145.249,85.05,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22683,CeCuSn,7.657711774904844,0.06193789000000027,32.511,43.234,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22673,MnInCu2,8.353283032344116,0.08145932516010035,103.816,24.622,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22685,TbInCu2,9.278703762949311,0.03138939000001528,90.141,43.172,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22716,LiCu2P,5.21977084126552,0.040854139583334614,77.333,32.433,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22719,Ba2NdCu3O7,6.532421117157853,0.018014905320515417,107.725,55.03,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22736,InCuS2,4.750316409524411,0.0,66.112,26.014,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22740,CeCuSi,6.269769298473914,0.0,84.581,51.325,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22803,Cr2CuS4,4.133107764864568,0.0,94.549,39.715,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22811,InCuSe2,5.683753709542693,0.0,49.798,21.531,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22895,CuI,5.80764623079363,0.007081990833333052,38.237,15.17,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22917,CuBr,5.306180228222764,0.0018194724999993639,5.964,5.924,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22913,CuBr,5.264051285919546,0.0,42.59,11.405,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22914,CuCl,4.280034695459081,0.002345060000000565,56.095,10.104,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22941,CaCuBi,6.789972420226511,0.05354481027778135,44.943,26.718,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-22982,CuBiS2,6.369204677747226,0.0,49.799,22.669,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-23085,Ba2Cu3(ClO2)2,4.474477447981303,0.09853442499999865,45.518,22.391,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-23095,Ca3Cu2(ClO2)2,3.8951674854259504,0.12160122053030165,53.19,36.986,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-23102,Sr2Cu(ClO)2,4.43766749468132,0.15465461571428207,45.573,29.537,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-23116,CuBiSeO,8.62781398890862,0.09127055947916851,72.93,30.493,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-23143,Ca2Cu(ClO)2,3.5543371555717718,0.19456539416666718,41.495,26.242,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-23227,CuBr,5.3858811968546165,0.041542662499999494,23.429,9.765,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-23353,Cu2HgI4,5.940529843788357,0.0,14.625,8.411,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-23733,Cu3H2(CO4)2,3.5695609284439316,0.004870122166669155,41.379,20.925,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-23875,CuH4(ClO)2,2.4164102340167815,0.1771824222222218,7.042,5.065,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-24093,CuH,6.811156621089034,0.11516825312499979,105.717,34.971,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-25317,Li3(CuO2)2,3.517247903487615,0.030003342222223672,69.336,33.635,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-25372,LiCuO2,4.74568171651291,0.06798781749999971,118.564,59.679,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-25886,CuPO4,3.7121196156964484,0.08627906333334678,59.509,44.354,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-27321,Na3(CuS)4,3.8985907734552874,0.0,41.123,18.701,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-27677,KCu4S3,4.682005938098936,0.0,47.956,18.881,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-27954,CuN3,2.7847069749853004,0.2937954574999999,15.781,4.885,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-28270,KCuS,2.5448082482561736,0.0,16.721,5.768,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-28376,CuAuF5,6.2029277199934185,0.0,30.801,13.085,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-28896,CuBIr,12.57106446913021,0.0,195.576,67.035,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-28995,Cu4SiP8,4.178131490167167,0.0,89.914,54.3,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-29069,Na(CuS)4,4.485711726854339,0.0,58.012,22.313,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-29136,Sr6Cu3N5,4.764178094562098,0.0,63.615,27.585,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-29362,GaCuCl4,3.0725970071174418,0.0,10.789,5.407,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-29396,Cu2PbO2,8.119401023918112,0.0,49.45,17.547,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-29403,GaCuI4,4.669644448765033,0.0,8.702,4.898,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-29476,Cu3SbSe3,6.193709261813615,0.034555610714287255,51.967,17.901,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-29643,CuAsSe2,5.031741597648808,0.10896375000000091,42.788,9.879,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30019,ZrCu2Te3,6.546528998486513,0.0,35.784,19.93,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30151,CuAuSe4,7.090108258076021,0.0,29.101,19.356,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30451,SrCuBi,7.059022178743944,0.03476844826923298,40.538,27.691,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30472,Ca2GaCu2,4.485480885540683,0.0,53.652,25.146,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30581,Hf2Cu,12.63581249826545,0.0,123.959,54.412,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30580,SrGaCu2,5.70405717179127,0.0,52.608,26.153,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30578,DyCu5,9.496677840706596,0.019208730000000784,107.72,23.276,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30579,ErCu5,9.699917054261139,0.0008851722222189551,106.265,14.638,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30595,CuSnRh2,11.018181381503092,0.0,177.039,63.304,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30586,HoInCu2,9.600849007204898,0.0,86.981,41.739,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30591,Li2CuSn,5.364250598227198,0.0,52.666,30.448,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30594,Cu4Pd,9.799644207994358,0.015894708357143017,145.218,47.364,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30598,SrCuSn2,6.324950259750218,0.0,47.714,24.239,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30603,ZrCu5,8.551446059106143,0.009781456785713516,136.626,60.974,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30582,HfCuHg2,14.073064165175124,0.233823544593748,105.976,17.253,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30600,TmCu5,9.782347682316937,0.0,109.138,13.382,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-30999,CuCl2,3.2610916142856126,0.0,6.14,4.404,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-31038,CuSe2Cl,4.315600015556542,0.10631369299999971,5.622,5.1370000000000005,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-31145,BaCuBi,7.178474276203125,0.04107070871794871,38.096,24.08,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-31469,Hf5CuSn3,11.940486916133173,0.0,118.269,63.711,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-31510,NbCuTe2,7.50394304401799,0.02535003250000134,65.953,37.452,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-35841,Li2CuGe,4.872728843974844,0.0,58.787,40.226,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-36209,TmCuSe2,7.2319290862212515,0.013674098124994316,65.942,29.485,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-36480,La2CuO4,6.919921399054921,0.05794518285714112,120.072,51.158,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-37514,SrCuO2,5.768541566385607,0.0,108.889,63.36,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-505042,Cu(BiO2)2,8.675057956507773,0.0,56.918,26.984,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-505198,CsCu4Se3,6.149064041514576,0.003775363437501511,37.252,15.102,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-505215,Ba(Cu3As)2,7.298174577566851,0.012866381111109604,66.243,24.781,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-505515,Sr(CuSb)2,6.78351479529004,0.0,62.734,13.558,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-540284,CuPO4,3.41216127904709,0.0493978775000139,43.445,29.816,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-541037,CsCuO,4.526602676897605,0.0,13.66,6.941,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-545481,Ca2Cu(BrO)2,4.1714898430441245,0.14624607809523926,27.645,16.752,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-546898,Sr2Cu(BrO)2,4.7350930387538375,0.12695399835713062,20.99,14.909,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-549158,InCuO2,6.357808370190949,0.005315296249998269,120.572,35.461,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-549487,Sr2Cu(IO)2,5.1117884033445495,0.09591662035714243,15.256,10.073,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
